symbolRate_1,symbolRate_2,symbolRate_3,symbolRate_4,symbolRate_5,symbolRate_6,symbolRate_7,symbolRate_8,symbolRate_9,modulation,centerFrequency_1,centerFrequency_2,centerFrequency_3,centerFrequency_4,centerFrequency_5,centerFrequency_6,centerFrequency_7,centerFrequency_8,centerFrequency_9,powerdBm_1,powerdBm_2,powerdBm_3,powerdBm_4,powerdBm_5,powerdBm_6,powerdBm_7,powerdBm_8,powerdBm_9,SNR_1,SNR_2,SNR_3,SNR_4,SNR_5,SNR_6,SNR_7,SNR_8,SNR_9,SNRdB_1,SNRdB_2,SNRdB_3,SNRdB_4,SNRdB_5,SNRdB_6,SNRdB_7,SNRdB_8,SNRdB_9,EVM_1,EVM_2,EVM_3,EVM_4,EVM_5,EVM_6,EVM_7,EVM_8,EVM_9,SER_1,SER_2,SER_3,SER_4,SER_5,SER_6,SER_7,SER_8,SER_9,runningTime
10000000000,33000000000,10000000000,33000000000,10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-200000000000,-150000000000,-100000000000,-50000000000,0,50000000000,100000000000,150000000000,200000000000,0,-3,0,-3,0,-3,0,-3,0,107.6921414417,11.0090392807344,64.3696548007858,10.5065476095813,65.0087313863475,10.3514253481284,65.4016436393174,10.7268715155669,106.773854248171,20.3218401292633,10.4174942130777,18.0868118011676,10.2146003282931,18.129716910774,10.1500015445059,18.1558866291931,10.3047307875661,20.2846491986597,0.0960053903602639,0.288769065792806,0.123857734885163,0.295123400043148,0.123255081252213,0.297165810652916,0.122892431747239,0.292215988689168,0.0964250331076874,0,0.20630017387444,0,0.216695645740076,0,0.216029743627687,0,0.211964262592257,0,1078.631202
10000000000,33000000000,10000000000,33000000000,10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-200000000000,-150000000000,-100000000000,-50000000000,0,50000000000,100000000000,150000000000,200000000000,0,-2,0,-2,0,-2,0,-2,0,90.8518851918022,10.9344883912204,52.9087111025062,10.4204314091063,53.5177388431083,10.2722421254719,54.0019779332288,10.6640038169477,89.6824273920042,19.5833394342064,10.38798467843,17.2352718190841,10.1788569926254,17.284977559424,10.1166524753524,17.3240966704066,10.2792029185207,19.527073545901,0.104455127895675,0.28980971809937,0.13643947784408,0.296393617929225,0.135671826405331,0.298377750449575,0.135083529465021,0.293138289590581,0.105139482410771,0,0.207428508009323,0,0.217786985313159,0,0.217805482594059,0,0.213000129483361,0,1117.905469
10000000000,33000000000,10000000000,33000000000,10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-200000000000,-150000000000,-100000000000,-50000000000,0,50000000000,100000000000,150000000000,200000000000,0,-1,0,-1,0,-1,0,-1,0,75.5171882776271,10.7743590387538,43.0936533085636,10.2481993578845,43.6891377443787,10.1093631531494,44.0709329748312,10.499007568748,74.1653948205146,18.7804581155691,10.3239144363907,16.3441331340827,10.1064756513505,16.4037347349067,10.0472379774881,16.4415224455421,10.2114824880456,18.7020131303996,0.114471985890562,0.291993393973362,0.15092214071678,0.298895304996053,0.1499043717026,0.300812626742581,0.14929844597588,0.295448020978241,0.115511588428214,0,0.209851651807184,0,0.221652917021198,0.000122077763535372,0.220802042099811,0,0.216496180240839,0,1070.967139
10000000000,33000000000,10000000000,33000000000,10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-200000000000,-150000000000,-100000000000,-50000000000,0,50000000000,100000000000,150000000000,200000000000,0,0,0,0,0,0,0,0,0,61.8321787672577,10.4987626768059,34.787661790964,9.95964026278025,35.3439845441595,9.83271274088344,35.6649443515083,10.2044766128337,60.402958020087,17.9121454991026,10.2113811866046,15.414252391699,9.9824365220774,15.4831550861146,9.92673351592565,15.5224155072172,10.0879073467803,17.8105820716989,0.126365393557919,0.295810974479641,0.167609341536391,0.303165999363995,0.166318378815828,0.305010501155378,0.165617989742244,0.299637112031703,0.127856056923218,0,0.215696792571492,0.000244155527070744,0.226887647515815,0.000183116645303058,0.22596278347083,0,0.221712509942472,0,1087.996094
10000000000,33000000000,10000000000,33000000000,10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-200000000000,-150000000000,-100000000000,-50000000000,0,50000000000,100000000000,150000000000,200000000000,0,1,0,1,0,1,0,1,0,49.8398589215535,10.06898386505,27.8403500302941,9.51659110467948,28.4046432494977,9.40391387635576,28.5965362051211,9.77853264384992,48.4513552212939,16.9757680432371,10.0298564492617,14.4467469125712,9.78481409566125,14.5338933908951,9.73308643082131,14.5631343179673,9.90273689911302,16.8530592910398,0.140542381841759,0.302011835078197,0.186835781279025,0.310019465582408,0.185016140156902,0.311791574736552,0.184483831544139,0.306006506154632,0.142534968407588,6.1038881767686e-05,0.223521142392068,0.00103766099005066,0.235784839628575,0.000793505462979918,0.234508527246495,0.000793505462979918,0.229555502117978,0,1078.532297
10000000000,33000000000,10000000000,33000000000,10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-200000000000,-150000000000,-100000000000,-50000000000,0,50000000000,100000000000,150000000000,200000000000,0,2,0,2,0,2,0,2,0,39.5033857913066,9.44269724004897,22.0734186877564,8.87906476699231,22.6539321658368,8.77479412524789,22.7581300033865,9.17878197104566,38.2461358106538,15.9663432011925,9.75096065182934,13.4386960104779,9.48367223895204,13.551435957399,9.43236935813911,13.5713657395435,9.62785053929969,15.8258756286518,0.157552307922195,0.311689068505301,0.209091198750218,0.320633344600873,0.206446042181577,0.32247471817488,0.206096656826607,0.315645384666384,0.160113555810064,0.000183116645303058,0.235710850504976,0.00250259415247513,0.249768783988754,0.00225843862540438,0.249176870999963,0.0021973997436367,0.241856421449844,0.0001220703125,1102.612518
10000000000,33000000000,10000000000,33000000000,10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-200000000000,-150000000000,-100000000000,-50000000000,0,50000000000,100000000000,150000000000,200000000000,0,3,0,3,0,3,0,3,0,30.7349783553095,8.58742314690302,17.3630635168073,8.01953963616467,17.9298214145727,7.93292010599425,17.9242944717603,8.34286276462157,29.7217749316912,14.87632911611,9.33862863368883,12.3962635396632,9.04149438207872,12.5357596390396,8.99433080442669,12.5344207016681,9.21315099743744,14.7307474115927,0.178141230806925,0.326354390085445,0.234649490922598,0.336623458482883,0.231011587335591,0.338426016341506,0.231236750594297,0.330525433818065,0.181124724891677,0.000366233290606116,0.255632422033961,0.00659219923091009,0.270189782102031,0.00628700482207166,0.271133143427916,0.00592077153146554,0.262203806810825,0.00042724609375,1112.720721
10000000000,33000000000,10000000000,33000000000,10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-200000000000,-150000000000,-100000000000,-50000000000,0,50000000000,100000000000,150000000000,200000000000,0,4,0,4,0,4,0,4,0,23.4315956252542,7.50261724274593,13.1355958847831,6.94457663402601,14.0792420737526,6.8784188163147,13.9659179316911,7.28705074074893,22.3463997618848,13.6980186382735,8.75212790831945,11.1844977895713,8.4164577475171,11.485792761096,8.37488615812369,11.4506948565585,8.62551793588269,13.4920756373223,0.203257310541639,0.347956891641512,0.267788734701149,0.360059138826687,0.259188416479138,0.361772595693406,0.26050182745468,0.352371012073706,0.207867579871788,0.00213636086186901,0.286189930080278,0.0161753036684368,0.303133439384411,0.0123908929988403,0.304039806148496,0.013794787279497,0.292040472799245,0.00274674967954587,1056.480044
10000000000,33000000000,10000000000,33000000000,10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-200000000000,-150000000000,-100000000000,-50000000000,0,50000000000,100000000000,150000000000,200000000000,0,5,0,5,0,5,0,5,0,17.5013129793161,6.24132770240646,10.0928403258778,5.71337757016706,10.9280490846622,5.65750694900237,10.7820845361653,6.06198611260649,16.9944590570083,12.4307063144526,7.95276985915366,10.0401340253703,7.56892925482174,10.3854263702835,7.52625096062299,10.327027325609,7.82614937108265,12.3030734530653,0.233943078707951,0.378777036532948,0.302905529634768,0.393355317064308,0.292034014866903,0.39525675335611,0.29428415307423,0.383472570937783,0.237196361686586,0.00665323811267778,0.330213458621583,0.0321064518098028,0.351762790869742,0.0239882805347006,0.355129295993489,0.0259415247512666,0.337563123138677,0.00732466581212232,1125.960097
10000000000,33000000000,10000000000,33000000000,10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-200000000000,-150000000000,-100000000000,-50000000000,0,50000000000,100000000000,150000000000,200000000000,0,6,0,6,0,6,0,6,0,12.7222781288178,0.652291522553255,7.65843102171942,0.645954941868726,8.31682437790394,1.28932833498096,8.13158975436595,0.638171699270322,12.6090796477528,11.0456488569819,-1.85558265709103,8.84139805089055,-1.89797774853607,9.19957530807361,1.10363527060694,9.10175459991903,-1.95062459188665,11.0068338804101,0.272264465996586,0.781623810979704,0.34393038960521,0.783458619345381,0.331489965125961,0.667201538840241,0.335517975975181,0.784732683893907,0.273488139953359,0.0195934810474272,0.852132736487736,0.0530427882561191,0.85061595945396,0.0435817615821278,0.765431642033999,0.0467557834340475,0.850335731858456,0.0172129646584875,1134.611745
10000000000,4000000000,10000000000,4000000000,10000000000,4000000000,10000000000,4000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-200000000000,-150000000000,-100000000000,-50000000000,0,50000000000,100000000000,150000000000,200000000000,0,-12,0,-12,0,-12,0,-12,0,327.52027946294,13.4610378455006,329.817191833802,12.7594984504174,341.769151446518,12.611337104777,325.64164389079,13.6522194988017,327.628905927989,25.1523819588866,11.290785452667,25.1827328964676,11.0583360349979,25.3373286013672,11.0076113466518,25.1273993846379,11.3520326219904,25.1538221155973,0.0551923013375715,0.263009561200243,0.0549949968320015,0.269582370062787,0.0540307922705888,0.271034415528284,0.0553504856011451,0.261310859236619,0.0551781374676697,0,0.170706392331644,0,0.181462938087679,0,0.181340823055318,0,0.168752671103242,0,937.295158
10000000000,33000000000,10000000000,33000000000,10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-200000000000,-150000000000,-100000000000,-50000000000,0,50000000000,100000000000,150000000000,200000000000,0,7,0,7,0,7,0,7,0,9.14668326687442,0.571563139773747,5.70790112044837,0.561312971271147,6.45022925722864,0.6395018456925,6.07828571733183,0.704808724967806,9.07349461603968,9.61263640511708,-2.42935786719832,7.56476441104208,-2.50794921638528,8.09575150818201,-1.94158197748406,7.83781110772578,-1.51928728344704,9.57774585864795,0.317835415509111,0.802939023280083,0.3926279442672,0.806028169698399,0.371749956716709,0.786972244442465,0.382929113689366,0.772029457203015,0.319171271472743,0.0372947567600562,0.867503976915393,0.0828908014405176,0.867466982353594,0.0684856253433437,0.855203285117088,0.073490813648294,0.847175465206615,0.0363791735335409,1199.334089
10000000000,33000000000,10000000000,33000000000,10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-200000000000,-150000000000,-100000000000,-50000000000,0,50000000000,100000000000,150000000000,200000000000,0,8,0,8,0,8,0,8,0,6.42002240539894,0.553240679836725,4.18655745122527,0.495593651269959,4.26274710067659,0.496932828017541,2.12029286158336,0.459627645965842,6.34094333966958,8.0753654372682,-2.57085893676484,6.21857055314745,-3.0487426572633,6.29689567683811,-3.0370231225841,3.2639585120488,-3.37593856986977,8.02153872509026,0.373957982363899,0.810407706561182,0.449766252990673,0.82541593658649,0.448213574649688,0.825090508204926,0.616014060796252,0.834874208439814,0.376279599293523,0.0691570530427883,0.872075171559107,0.120307635964109,0.883095022289636,0.115302447659159,0.882708741814953,0.269791857413172,0.887740002219674,0.0672038088262223,1199.03705
10000000000,33000000000,10000000000,33000000000,10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-200000000000,-150000000000,-100000000000,-50000000000,0,50000000000,100000000000,150000000000,200000000000,0,9,0,9,0,9,0,9,0,2.25439893353838,0.414234496627008,1.70239462107151,0.352462642977491,2.83179725516261,0.346364133522486,1.71333692997466,0.50960970780859,3.59164163939495,3.53030770318818,-3.82753736753736,2.31060238409449,-4.52886906498064,4.52062156462618,-4.60467086111191,2.33842775948672,-2.92762307502484,5.55292997873513,0.601529017159551,0.850714314185229,0.668173397375332,0.869021782692642,0.534609093731809,0.871542796209676,0.667602251631685,0.824205206415574,0.48732463262384,0.250137337483977,0.90015352459168,0.3115234375,0.909639111374188,0.182567295367149,0.912062299994451,0.310443752670451,0.883335491389357,0.14454007202588,1156.572508
10000000000,33000000000,10000000000,33000000000,10000000000,33000000000,10000000000,33000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-200000000000,-150000000000,-100000000000,-50000000000,0,50000000000,100000000000,150000000000,200000000000,0,10,0,10,0,10,0,10,0,1.76143340494775,0.310557610249029,2.20568492049307,0.226792846887813,1.78663909715804,0.226212436934703,1.43262147220266,0.250481059373697,2.06605743623556,2.45866228323145,-5.078578238531,3.43543474076847,-6.44370647337075,2.52036833455657,-6.45483521675675,1.56131456098916,-6.01225108601066,3.15142390704143,0.661275097252001,0.884444186697131,0.589672644553547,0.912473367036195,0.647807903489315,0.912652080818926,0.711995281545622,0.903994681578281,0.618207417538613,0.303485320148935,0.915097480670341,0.232741256180187,0.923475333419656,0.285173655618629,0.922681365839222,0.351950192272478,0.920776145906552,0.253433437099432,1269.758318
10000000000,34000000000,10000000000,34000000000,10000000000,34000000000,10000000000,34000000000,10000000000,OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK+16QAM+OOK,-200000000000,-150000000000,-100000000000,-50000000000,0,50000000000,100000000000,150000000000,200000000000,0,-20,0,-20,0,-20,0,-20,0,310.438778471786,0.587753879493624,301.335944655672,1.12561154639493,304.765367352156,0.918444654748539,297.685815513989,0.924858791090515,321.715519563557,24.9197596588643,-2.30804495614996,24.7905093928878,0.513885393928259,24.8396561351266,-0.369470090495178,24.7375814136232,-0.339245709708499,25.0747201178242,0.0566813415085267,0.793661091139044,0.0575284414450323,0.685894068071044,0.0572042806078245,0.722024027055113,0.0578785426812706,0.720808968113207,0.0556814521452355,0,0.851474838871834,0,0.782854578096948,0,0.805526131528394,0,0.807809694793537,0,1240.923977
