symbolRate_1,symbolRate_2,modulation,centerFrequency_1,centerFrequency_2,powerdBm_1,powerdBm_2,SNR_1,SNR_2,SNRdB_1,SNRdB_2,EVM_1,EVM_2,SER_1,SER_2,runningTime
32000000000,10000000000,16QAMOOK,0,150000000000,-8,-9,135.204004618112,178.381487649701,21.3098955519875,22.5134978149329,0.0857822557749276,0.0747462927584865,0,0,1140.947493
32000000000,10000000000,16QAMOOK,0,150000000000,-9,-9,108.625800108565,178.651146670839,20.359329883654,22.5200580806278,0.0955625242093935,0.0746903434005642,0,0,1165.300316
32000000000,10000000000,16QAMOOK,0,150000000000,10,-10,0.350885295137033,10.1352010318959,-4.54834831769373,10.0583236735337,0.88036645613465,0.299683943613407,0.921670659687781,9.76848686138517e-05,1320.176218
32000000000,10000000000,16QAMOOK,0,150000000000,2,-10,101.501356133279,108.010305169452,20.0647184478386,20.3346519312325,0.107363106039869,0.0958386874040342,0.00227376773996643,0,1079.243418
32000000000,10000000000,16QAMOOK,0,150000000000,3,-10,66.5228932389611,94.5979214867905,18.2297112945895,19.7588159415302,0.132758303468462,0.102335371007081,0.00941553486952541,0,1103.10524
32000000000,10000000000,16QAMOOK,0,150000000000,4,-10,42.6601251463109,79.0416424439746,16.3002212514699,18.9785595608544,0.165448663245175,0.11182705687891,0.0264001220814894,0,1122.224695
32000000000,10000000000,16QAMOOK,0,150000000000,5,-10,26.9771875233998,62.6924121527755,14.3099667080898,17.9721498007163,0.206928461126118,0.125346984563268,0.0642148634213337,0,1133.009597
32000000000,10000000000,16QAMOOK,0,150000000000,6,-10,16.8722291475426,47.1951936409681,12.271724650741,16.7389777233131,0.259031773394783,0.144082568955902,0.135144208759347,0,1169.017893
32000000000,10000000000,16QAMOOK,0,150000000000,7,-10,10.4298320171944,33.8768812221428,10.182773137388,15.2990342142374,0.323840987675166,0.169358343181788,0.246497787273005,0,1223.287564
32000000000,10000000000,16QAMOOK,0,150000000000,8,-10,0.61743053168715,23.3595684294341,-2.094118986385,13.6846481487672,0.797912268942208,0.202633410578346,0.86278249988555,0,1320.474148
32000000000,10000000000,16QAMOOK,0,150000000000,9,-10,0.486863915231287,15.5921105914784,-3.12592412754733,11.9290490647761,0.835968310558904,0.245511635656144,0.898460270711572,0,1337.018855
32000000000,10000000000,16QAMOOK,0,150000000000,-10,-8,86.1197270998339,223.973655952858,19.3510264494123,23.5019693910588,0.107166521244022,0.0667641417665353,3.05203723485427e-05,0,866.265426
32000000000,10000000000,16QAMOOK,0,150000000000,-1,-9,258.724334832218,162.609289817959,24.1283727906952,22.1114535307496,0.0655021886838829,0.0782576285868002,0,0,762.165638
32000000000,10000000000,16QAMOOK,0,150000000000,-2,-9,294.106682174195,168.314554946695,24.6850489189371,22.2612167307456,0.0605429691191359,0.0769308050602393,0,0,789.155398
32000000000,10000000000,16QAMOOK,0,150000000000,-3,-9,299.586851173099,172.130480053556,24.7652274831888,22.3585777995567,0.0591680660876897,0.0760802696201616,0,0,827.422593
32000000000,10000000000,16QAMOOK,0,150000000000,-9,-8,107.383752034373,223.706075934913,20.3093857432787,23.4967777984616,0.0961079549011098,0.0668037319938727,0,0,844.240204
32000000000,10000000000,16QAMOOK,0,150000000000,0,-9,204.312209527251,154.328215344709,23.10294320484,21.8844533402352,0.0746383035940247,0.0803121901556014,0,0,789.802385
32000000000,10000000000,16QAMOOK,0,150000000000,10,-9,0.350950386856364,10.3015559080556,-4.54754274524053,10.1290282385576,0.88034466677734,0.297470228912783,0.921716439547695,9.76848686138517e-05,1055.282029
32000000000,10000000000,16QAMOOK,0,150000000000,1,-9,147.892087581682,142.812719649688,21.6994493930091,21.547668897067,0.0884870503492701,0.0834593420257382,0.000381504654356783,0,797.293151
32000000000,10000000000,16QAMOOK,0,150000000000,2,-9,100.833337350141,127.720216001087,20.0360414156943,21.0625964434909,0.107661599625777,0.0882078682723848,0.0022890279261407,0,862.320915
32000000000,10000000000,16QAMOOK,0,150000000000,3,-9,66.2369048837671,109.422120127681,18.2110003055059,20.3910512527268,0.132995860496385,0.0952279607954926,0.00936975431100259,0,813.895114
32000000000,10000000000,16QAMOOK,0,150000000000,4,-9,42.5431875032647,89.1678984101949,16.2883002583983,19.5020853091672,0.165634495012722,0.105367771697692,0.0264611628261865,0,864.083267
32000000000,10000000000,16QAMOOK,0,150000000000,5,-9,26.9308687786269,68.9322862171185,14.3025036379687,18.384226826,0.207071021831786,0.119628998191822,0.0645811078895163,0,877.820223
32000000000,10000000000,16QAMOOK,0,150000000000,6,-9,16.85442134103,50.6747341054598,12.2671384658042,17.0479147859179,0.259137948550228,0.139150173653393,0.135174729131695,0,930.142569
32000000000,10000000000,16QAMOOK,0,150000000000,7,-9,10.4232697621413,35.6545048525998,10.1800397778306,15.5211440961637,0.323915812367331,0.165202402592128,0.246436746528308,0,925.666686
32000000000,10000000000,16QAMOOK,0,150000000000,8,-9,0.617456007893078,24.206157938253,-2.09393979298866,13.8392586260861,0.797905231427795,0.199202338425403,0.862751979978941,0,1034.781829
32000000000,10000000000,16QAMOOK,0,150000000000,9,-9,0.486912561983351,15.9745799335192,-3.125490208337,12.0342944680207,0.835953702570182,0.242730346794565,0.898460270711572,0,1086.518872
32000000000,10000000000,16QAMOOK,0,150000000000,-1,-8,251.887002393709,199.16858477159,24.0120575807244,22.9922083741954,0.0662934514886178,0.0707679631007694,0,0,1327.505792
32000000000,10000000000,16QAMOOK,0,150000000000,-2,-8,285.285650666737,207.774664963811,24.5527992800837,23.1759259068407,0.0614004832761005,0.0692980238709296,0,0,1735.470985
32000000000,10000000000,16QAMOOK,0,150000000000,-3,-8,290.422578971567,213.605577308315,24.6303037766706,23.2961258806908,0.0600467182505137,0.0683528219397685,0,0,1692.126492
32000000000,10000000000,16QAMOOK,0,150000000000,-4,-8,270.643565464745,217.461862150147,24.3239770622341,23.3738310262376,0.0615690100240633,0.0677486551595268,0,0,1389.082033
32000000000,10000000000,16QAMOOK,0,150000000000,-5,-8,236.988244765249,219.971997765573,23.7472680440588,23.4236739904986,0.0653497822915981,0.0673639464224043,0,0,1736.900432
32000000000,10000000000,16QAMOOK,0,150000000000,-6,-8,199.544752191943,221.5893545699,23.0004031080183,23.4554889250675,0.0709187193198223,0.0671195421861904,0,0,1647.11616
32000000000,10000000000,16QAMOOK,0,150000000000,-7,-8,164.175847049959,222.624912496621,22.1530926566726,23.4757376177061,0.0779809864584131,0.0669644650035751,0,0,1646.339367
32000000000,10000000000,16QAMOOK,0,150000000000,-8,-8,133.289224494236,223.285501003495,21.2479504114792,23.4886052316722,0.0863904183127966,0.0668661136754824,0,0,1541.226273
32000000000,10000000000,16QAMOOK,0,150000000000,0,-8,200.034118635461,186.911338281599,23.0110407702083,22.7163564703842,0.0753308254902101,0.0730336105029024,0,0,1718.933313
32000000000,10000000000,16QAMOOK,0,150000000000,1,-8,145.643152706472,170.313854476708,21.632900714443,22.3124997783958,0.0890683766806141,0.0764813407318843,0.000412025026705326,0,1577.753095
32000000000,10000000000,16QAMOOK,0,150000000000,2,-8,99.7857957866925,149.329362943506,19.9906872515015,21.7414521235003,0.108135475224772,0.0816367591137253,0.00238058904318633,0,1832.415166
32000000000,10000000000,16QAMOOK,0,150000000000,3,-8,65.7847216793728,124.939224996389,18.1812504162618,20.9669880767023,0.133374335763443,0.0891776834089319,0.00946131542804822,0,1755.130544
32000000000,10000000000,16QAMOOK,0,150000000000,4,-8,42.3569070081481,99.2459293284884,16.2692423948226,19.9671270277591,0.165931852995394,0.0999375794024334,0.0266137646879292,0,1774.904094
32000000000,10000000000,16QAMOOK,0,150000000000,5,-8,26.2436360876944,74.8372641524074,14.1902400690107,18.7411790248871,0.209302962159577,0.114881573081298,0.0666412330230429,0,1793.552693
32000000000,10000000000,16QAMOOK,0,150000000000,6,-8,16.8255202924099,53.8211303119599,12.2596850271051,17.3095281425814,0.259310722929872,0.135100607783764,0.135479932855181,0,806.406398
32000000000,10000000000,16QAMOOK,0,150000000000,7,-8,10.4124276836403,37.2028747250644,10.1755199816466,15.7057649980113,0.324040106580311,0.161821356367144,0.246726690065619,0,1858.539255
32000000000,10000000000,16QAMOOK,0,150000000000,-10,-6,82.9942681416069,348.299141833035,19.1904809959982,25.4195240441047,0.109141016156646,0.0536253538639855,3.05203723485427e-05,0,646.490732
32000000000,10000000000,16QAMOOK,0,150000000000,-3,-6,258.032695139128,323.969810316645,24.1167473859454,25.1050454161474,0.0635218787813221,0.0555871117153192,0,0,544.877134
32000000000,10000000000,16QAMOOK,0,150000000000,-4,-6,242.26815875255,332.885065194196,23.8429633866594,25.2229431107963,0.0649647534077008,0.0548432787374704,0,0,586.54607
32000000000,10000000000,16QAMOOK,0,150000000000,-5,-6,214.917853545376,338.775126189383,23.3227249447783,25.2991151572224,0.0685588407476259,0.0543680394605009,0,0,586.650454
32000000000,10000000000,16QAMOOK,0,150000000000,-6,-6,183.643636872337,342.606174087541,22.6397588493229,25.3479518509765,0.073885347812825,0.0540655414241378,0,0,589.872856
32000000000,10000000000,16QAMOOK,0,150000000000,-7,-6,153.242269679825,345.073168219408,21.8537857571853,25.379111912611,0.0806864029418494,0.0538734326411577,0,0,620.31117
32000000000,10000000000,16QAMOOK,0,150000000000,-8,-6,125.979128209162,346.651933687348,21.0029859865379,25.3989362711492,0.0888372778695355,0.0537515804653774,0,0,591.054714
32000000000,10000000000,16QAMOOK,0,150000000000,-9,-6,102.578601166028,347.658562933223,20.1105677242502,25.411529306549,0.0983096470129062,0.0536743302670291,0,0,628.742966
32000000000,10000000000,16QAMOOK,0,150000000000,10,-7,0.515649190161292,10.548203092104,-2.8764565998306,10.231784829844,0.837025012094407,0.294273978123494,0.902334808484664,9.76848686138517e-05,841.65227
32000000000,10000000000,16QAMOOK,0,150000000000,3,-7,65.0757367560427,140.723997681132,18.1341909368135,21.4836816404317,0.133975462957278,0.0840736528640457,0.00961391728979094,0,581.95956
32000000000,10000000000,16QAMOOK,0,150000000000,4,-7,40.7965006108129,108.99082123696,16.1062291234007,20.3738992496825,0.168563010251094,0.0954138491404559,0.0276819777201282,0,676.755576
32000000000,10000000000,16QAMOOK,0,150000000000,5,-7,26.7378436530108,80.2784620374619,14.2712637946447,19.0459904374766,0.207668597024983,0.110973419234387,0.0655272394323211,0,683.025211
32000000000,10000000000,16QAMOOK,0,150000000000,6,-7,16.4739493459175,56.602563978037,12.1679772628149,17.5283610426765,0.261543354540844,0.131800701731964,0.139310239584923,0,701.271339
32000000000,10000000000,16QAMOOK,0,150000000000,7,-7,10.3947169995301,38.5274707055684,10.1681266998153,15.8577049889957,0.324244168679522,0.159088027319395,0.247306577140241,0,741.590287
32000000000,10000000000,16QAMOOK,0,150000000000,8,-7,0.617447311307988,25.5212139554077,-2.09400096180823,14.0690132841886,0.797903745324063,0.194201949754846,0.862843539698768,0,830.903704
32000000000,10000000000,16QAMOOK,0,150000000000,9,-7,0.486991783037543,16.5532804923811,-3.1247836652984,12.1888407415753,0.835926907507826,0.23869665422215,0.898643390151226,0,767.879594
32000000000,10000000000,16QAMOOK,0,150000000000,-10,-5,75.7225993881545,430.679110704343,18.7922551390976,26.3415380762087,0.114194639647732,0.0482657395422581,0.000122081489394171,0,626.559994
32000000000,10000000000,16QAMOOK,0,150000000000,-1,-6,227.211408780896,291.988075200759,23.564301344606,24.6536511521465,0.0694467938139708,0.0585298671511432,0,0,566.336271
32000000000,10000000000,16QAMOOK,0,150000000000,-2,-6,254.004153840624,310.792661239296,24.0484081888494,24.9247075523535,0.0647990923707115,0.056744549285549,0,0,550.386825
32000000000,10000000000,16QAMOOK,0,150000000000,-8,-5,119.603287485472,428.172336377609,20.7774311708699,26.3161860469907,0.0911506396350765,0.0484055963018026,0,0,613.756047
32000000000,10000000000,16QAMOOK,0,150000000000,-9,-5,98.3032668495563,429.703986409125,19.9256795070254,26.3316938269823,0.100401470134238,0.0483199922643859,0,0,591.253923
32000000000,10000000000,16QAMOOK,0,150000000000,0,-6,184.169497686048,266.457458927238,22.6521770358307,24.2562788192578,0.0781115112260653,0.061249349623316,1.52601861742713e-05,0,567.482906
32000000000,10000000000,16QAMOOK,0,150000000000,10,-6,0.351164316060398,10.6370004812728,-4.54489621824661,10.2681917889095,0.880266592806669,0.293148925637695,0.921426500434909,9.76848686138517e-05,815.428199
32000000000,10000000000,16QAMOOK,0,150000000000,1,-6,137.056717362554,234.062288568647,21.3690032584413,23.6933144707617,0.091420824577789,0.0653224201942879,0.000488325957576682,0,569.813536
32000000000,10000000000,16QAMOOK,0,150000000000,2,-6,95.6825380972894,196.269576923541,19.808326869937,22.9285298631323,0.110066782581992,0.0712874939316501,0.00274683351136884,0,558.674518
32000000000,10000000000,16QAMOOK,0,150000000000,3,-6,63.9769185313584,156.2833735166,18.060233183199,21.9391277728932,0.134926879934298,0.0798151872091738,0.0102090645505875,0,568.015995
32000000000,10000000000,16QAMOOK,0,150000000000,4,-6,40.3597651812637,118.132808967563,16.0594863078643,20.7237053076116,0.169309239854623,0.0916854520238866,0.0283381657256219,0,617.928029
32000000000,10000000000,16QAMOOK,0,150000000000,5,-6,26.5499324522999,85.1594710036463,14.2406342049731,19.3023295501017,0.208256351814875,0.107787681157768,0.0663055089272089,0,625.923934
32000000000,10000000000,16QAMOOK,0,150000000000,6,-6,16.7045594888916,59.0072056666367,12.2283502747094,17.7090504876382,0.260039146745757,0.129134873203478,0.136151381046849,0,654.89172
32000000000,10000000000,16QAMOOK,0,150000000000,7,-6,10.3660537384087,39.6408493863959,10.1561345592488,15.9814295156179,0.324576248382926,0.156894744430778,0.248023805890432,0,711.557875
32000000000,10000000000,16QAMOOK,0,150000000000,8,-6,1.00106528364941,26.0141326926484,0.00462400560428403,14.1520935115937,0.722016077032573,0.192422430511474,0.807922967755719,0,773.085756
32000000000,10000000000,16QAMOOK,0,150000000000,9,-6,0.486995161065767,16.7648188534609,-3.12475354047946,12.2439886516911,0.835921127127789,0.237271282230786,0.898567090384703,0,810.121954
32000000000,10000000000,16QAMOOK,0,150000000000,-1,-5,207.423518821035,347.863817736944,23.1685799754535,25.4140925894484,0.0723820054276204,0.0536593641876954,0,0,790.500454
32000000000,10000000000,16QAMOOK,0,150000000000,-2,-5,229.509803325193,374.84657020288,23.608012408062,25.7385354146257,0.0679402982578028,0.0517067434212152,0,0,812.138438
32000000000,10000000000,16QAMOOK,0,150000000000,-3,-5,232.77459555267,394.15322863575,23.669355807316,25.9566508835913,0.0667260020598205,0.0504343645674865,0,0,718.812429
32000000000,10000000000,16QAMOOK,0,150000000000,-4,-5,219.848835646725,407.405859460227,23.4212416987139,26.100272708913,0.0681020996196187,0.0496138149847056,0,0,792.294844
32000000000,10000000000,16QAMOOK,0,150000000000,-5,-5,197.071155210482,416.246444511793,22.9462306238367,26.1935053687953,0.0715385047596721,0.0490883813328048,0,0,814.570514
32000000000,10000000000,16QAMOOK,0,150000000000,-6,-5,170.438936200896,422.032573508375,22.3156881487644,26.2534597216783,0.0766569837685142,0.0487534788699398,0,0,763.602483
32000000000,10000000000,16QAMOOK,0,150000000000,-7,-5,143.924750040261,425.773068909802,21.5813548387163,26.2917818788258,0.0832297554930772,0.048540636177977,0,0,858.243938
32000000000,10000000000,16QAMOOK,0,150000000000,0,-5,170.957016950069,312.264787770693,22.3288693116451,24.9452301420435,0.0807256068906554,0.0566127119024518,4.5780558522814e-05,0,797.026946
32000000000,10000000000,16QAMOOK,0,150000000000,1,-5,129.60421184814,268.734685446123,21.1261911536701,24.2932372421389,0.0936551368457505,0.0609947729037522,0.000564626888448039,0,791.56208
32000000000,10000000000,16QAMOOK,0,150000000000,2,-5,91.9886725470733,220.123269802913,19.6373435176754,23.4266595537851,0.111917744775731,0.0673442672487518,0.00308255760720281,0,747.906366
32000000000,10000000000,16QAMOOK,0,150000000000,3,-5,62.3021766897317,171.082475287844,17.9450322013951,22.3320552517184,0.136426044926863,0.0763142083694847,0.0107584312528613,0,827.870625
32000000000,10000000000,16QAMOOK,0,150000000000,4,-5,40.8835550789051,126.431169529936,16.1154865336984,21.0185415532362,0.168353276553771,0.0886553531821698,0.0288112314970243,0,807.476411
32000000000,10000000000,16QAMOOK,0,150000000000,5,-5,26.2549762010548,89.4146913775994,14.19211628955,19.5140888188346,0.209191548794903,0.105224065780484,0.067999389592553,0,832.359034
32000000000,10000000000,16QAMOOK,0,150000000000,6,-5,16.5864924994043,61.0375514143377,12.1975455665694,17.8559710311571,0.260758060794611,0.127006120629255,0.137387456126965,0,892.850209
32000000000,10000000000,16QAMOOK,0,150000000000,7,-5,10.3200509897571,40.5589951280129,10.1368184307757,16.0808718656776,0.325112925416774,0.155153025409351,0.249168319853502,0,961.910203
32000000000,10000000000,16QAMOOK,0,150000000000,8,-5,0.617187752334019,26.4139467094707,-2.09582700798339,14.218332973101,0.797957509067173,0.191014602599997,0.862935099418596,0,997.654515
32000000000,10000000000,16QAMOOK,0,150000000000,-10,-3,66.8720476398219,632.144052861936,18.2524462161564,28.0081605650116,0.121405750930186,0.0399221996401181,0.000564626888448039,0,805.235454
32000000000,10000000000,16QAMOOK,0,150000000000,-2,-3,164.427583824398,519.022126328477,22.1597467511309,27.1518587256432,0.0795185066509656,0.0440140028502731,0,0,742.423029
32000000000,10000000000,16QAMOOK,0,150000000000,-3,-3,166.071229109316,556.686149644065,22.2029439993274,27.4561041619111,0.0784903824477904,0.0425134901667109,0,0,739.343417
32000000000,10000000000,16QAMOOK,0,150000000000,-4,-3,159.354657095356,583.416992646986,22.0236476013018,27.6597907426351,0.0796652089749021,0.0415380151638422,0,0,733.536922
32000000000,10000000000,16QAMOOK,0,150000000000,-5,-3,147.003756249419,601.659446064653,21.6732843201044,27.7935073952241,0.082619716946006,0.0409100319629481,0,0,775.116725
