power_OOK_dBm,power_QAM_dBm,spacing_GHz,snr_QAM,snr_OOK_mean
-4,2,75,40.6472335704754,33.1716912076287
-4,2,80,41.1274525748828,32.8387141876231
-4,2,85,41.6983272722462,33.4151720479058
-4,2,90,42.1606419623241,36.3112204858191
-4,2,95,42.6442606605588,39.1847702735085
-4,2,100,43.1742905558199,38.3746542219532
-4,2,105,43.3216289361051,39.9160274448947
-4,2,110,43.7428453235034,42.4168868972321
-4,2,115,44.0708063425086,36.8103614311373
-4,2,120,44.2989469048061,39.292635441879
-4,2,125,44.8298663475441,44.0815458673823
-4,2,130,44.9335240728221,38.4311092076985
-4,2,135,45.1100677450878,40.0176748256776
-4,2,140,45.398982814745,42.7455806662494
-4,2,145,45.7138391543967,42.1744832440144
-4,2,150,46.0066481758306,45.5142533572197
-4,2,155,45.9819842656062,44.8021698208981
-4,2,160,46.1378376106682,45.344408378101
-4,2,165,46.4482641016964,50.553540844941
-4,2,170,46.5481397803209,43.7849715940339
-4,2,175,46.7540076781136,46.1489733627087
-4,2,180,46.9790711851944,46.7983100285544
-4,2,185,46.9974311442023,47.4225961816844
-4,2,190,46.5286631543916,41.6717812289191
-4,2,195,46.8861560770478,47.8521226230485
-4,2,200,47.3869971860073,48.1063770496721
-3,-10,30,6.11874222387221,38.415020136103
-3,-10,35,7.84501710658405,41.7851707852801
-3,-10,40,8.32534434285068,45.0127254846445
-3,-10,45,8.48575763939588,50.4330877621884
-3,-10,50,8.60231527689763,51.183588388449
-3,-10,55,8.68117498012335,56.5275211203584
-3,-10,60,8.76192890373436,59.8545158275378
-3,-10,65,8.83195870769236,61.5003825760389
-3,-10,70,8.88125125658462,64.638182509059
-3,-10,75,8.92184621516944,57.955636356768
-3,-10,80,8.97988791446464,60.3103259564542
-3,-10,85,9.03121173738435,68.3438491188196
-3,-10,90,9.05981730601751,77.2121773606181
-3,-10,95,9.09364490368209,74.1324755595925
-3,-10,100,9.13761892870036,76.1387746972604
-3,-10,105,9.16115084055406,79.5426721164304
-3,-10,110,9.18110565517062,79.1771875491943
-3,-10,115,9.21448802834712,81.1545732782222
-3,-10,120,9.24530182707724,81.2967826555378
-3,-10,125,9.2714700649815,77.8430091004971
-3,-10,130,9.2732308865617,68.5697019231741
-3,-10,135,9.30282096032104,63.1298269773391
-3,-10,140,9.32028438553507,70.3935504849788
-3,-10,145,9.34829201018013,70.939534750704
-3,-10,150,9.36229311193893,81.9420635966985
-3,-10,155,9.37956783118203,77.480181885116
-3,-10,160,9.39689245498099,106.553096331989
-3,-10,165,9.40422412193811,105.612613856209
-3,-10,170,9.41092022109382,79.2095028924968
-3,-10,175,9.43163038312715,78.8453196021444
-3,-10,180,9.44416771872133,84.889280440673
-3,-10,185,9.45366559580872,86.8690013376621
-3,-10,190,9.42895554650249,79.3958478277582
-3,-10,195,9.44737967123321,89.9755619385502
-3,-10,200,9.48784794751008,79.8311863202971
-3,-9,30,7.44780398661104,37.6859821525649
-3,-9,35,9.52618061630643,41.6733356972694
-3,-9,40,10.1312527740325,44.9654497780555
-3,-9,45,10.3597022477273,50.371698238662
-3,-9,50,10.5287865788357,48.4885751494557
-3,-9,55,10.6436311278278,56.4683065541593
-3,-9,60,10.7652625106085,59.785505660121
-3,-9,65,10.8688458842582,61.4372378982067
-3,-9,70,10.9413416700094,64.5835302370762
-3,-9,75,11.0055506406815,57.9159846561191
-3,-9,80,11.0871994941868,60.2525757284345
-3,-9,85,11.161747339922,68.272296555499
-3,-9,90,11.2088042857873,77.134123592005
-3,-9,95,11.2596647556429,74.088369596901
-3,-9,100,11.3221067949625,76.0939128737334
-3,-9,105,11.3578406716955,79.4555864265213
-3,-9,110,11.390134601763,79.1165697744292
-3,-9,115,11.4388992141405,77.4219764433046
-3,-9,120,11.4831887468234,81.2018044973013
-3,-9,125,11.5230531905116,77.8136977485645
-3,-9,130,11.5295231475186,68.4971123078185
-3,-9,135,11.5707839614159,63.1079171104698
-3,-9,140,11.598040262817,70.3681444430111
-3,-9,145,11.6395678422833,70.8856438468689
-3,-9,150,11.6611675164995,81.9334455261352
-3,-9,155,11.684990244294,77.4398047102737
-3,-9,160,11.7106802355758,103.382660675367
-3,-9,165,11.7238422480515,102.050695866448
-3,-9,170,11.7349322696693,79.1877916731041
-3,-9,175,11.7645630112695,78.8205704382576
-3,-9,180,11.7840696051081,84.8667344828227
-3,-9,185,11.79754507946,86.8271227944532
-3,-9,190,11.7572970129506,79.2971979249155
-3,-9,195,11.7888508455837,89.9396101260455
-3,-9,200,11.8492263531621,79.798881955918
-3,-8,30,9.00196866706274,36.7022116769842
-3,-8,35,11.4804401036072,41.5198831807756
-3,-8,40,12.241385420104,44.8951687298505
-3,-8,45,12.5650257537329,47.872334275682
-3,-8,50,12.8087115532093,48.3930743942775
-3,-8,55,12.9748592512597,56.3803161683961
-3,-8,60,13.156199442706,59.6857509680159
-3,-8,65,13.3084746852391,61.3447875454773
-3,-8,70,13.4145916396982,61.4418223166656
-3,-8,75,13.5142093155565,57.8562435445747
-3,-8,80,13.6294630320454,60.1700644875914
-3,-8,85,13.737749097348,65.2507635033765
-3,-8,90,13.8127743590104,73.7781433081325
-3,-8,95,13.8890656784012,74.0196429782994
-3,-8,100,13.9782380926699,76.0236187192328
-3,-8,105,14.0318774639333,79.3326108279881
-3,-8,110,14.0832318667485,79.0272104890385
-3,-8,115,14.1545586470288,77.3249510154605
-3,-8,120,14.2183657939827,81.0690649015155
-3,-8,125,14.2789970347141,77.7646262481677
-3,-8,130,14.2934158439396,68.3972298359582
-3,-8,135,14.3511606968631,63.0731509326478
-3,-8,140,14.3934141401995,70.3277541075082
-3,-8,145,14.4550025778995,70.8101196976058
-3,-8,150,14.4882397882484,81.9110219574428
-3,-8,155,14.521165274814,77.3801554146063
-3,-8,160,14.5593692024186,103.271970197676
-3,-8,165,14.5818893926442,101.950584946634
-3,-8,170,14.5998674255038,79.1511916694056
-3,-8,175,14.6425745052255,78.7811230961989
-3,-8,180,14.6727665344253,84.8286397609488
-3,-8,185,14.6916444551568,83.043738332005
-3,-8,190,14.6275945040298,79.1582979079814
-3,-8,195,14.679505635582,89.8781889785332
-3,-8,200,14.769897868713,79.7491077079902
-3,-7,30,10.7882491579,33.8774586718076
-3,-7,35,13.7110128748551,39.2332061369516
-3,-7,40,14.6647080340406,42.4393372161759
-3,-7,45,15.11902380548,47.7532028300167
-3,-7,50,15.4666021215194,48.2564067236752
-3,-7,55,15.7046649274298,56.2484508395556
-3,-7,60,15.9715717746323,59.5396276581457
-3,-7,65,16.1932704138714,61.2078624223353
-3,-7,70,16.3473912901874,61.3294683592564
-3,-7,75,16.4990584254454,57.7653230267978
-3,-7,80,16.6616865145989,60.0506282456963
-3,-7,85,16.8184362706021,65.1134783121798
-3,-7,90,16.9349605498861,73.6277767762731
-3,-7,95,17.0487390810746,73.9122793817539
-3,-7,100,17.1763845859708,75.9134790967126
-3,-7,105,17.2558593658207,79.1566945296672
-3,-7,110,17.3362173802423,78.8944334121543
-3,-7,115,17.4403282345077,77.1829623951984
-3,-7,120,17.5321095610192,77.801325055483
-3,-7,125,17.6239985613267,77.6838642000014
-3,-7,130,17.6512574353515,68.2581486160689
-3,-7,135,17.7321239424982,63.018085756112
-3,-7,140,17.7970694309666,70.2638136885508
-3,-7,145,17.8882232039445,70.7027258678403
-3,-7,150,17.9391472110538,81.8648257100464
-3,-7,155,17.9845826375263,77.2909842077453
-3,-7,160,18.0413266040611,103.107642743659
-3,-7,165,18.0786629613734,98.334853836738
-3,-7,170,18.1072615203628,79.0905815989861
-3,-7,175,18.1690864091664,78.7182544371879
-3,-7,180,18.2155131837733,84.7653819892792
-3,-7,185,18.2416188348694,82.9496507096285
-3,-7,190,18.1415635054354,78.9603588249365
-3,-7,195,18.2244770981786,89.7752997732155
-3,-7,200,18.3598970262991,79.6721676272539
-3,-6,30,12.7971131610836,31.0213866145147
-3,-6,35,16.1991877578439,38.9660613142796
-3,-6,40,17.387354593738,42.2974370527003
-3,-6,45,18.0165260123353,47.5751151958857
-3,-6,50,18.5050575303912,48.0586375633942
-3,-6,55,18.8416136610476,56.0495108630153
-3,-6,60,19.2281380657013,59.3232305331344
-3,-6,65,19.5464789984012,61.0031528774195
-3,-6,70,19.7677225657927,61.1582770778188
-3,-6,75,19.9940504523521,57.625930082048
-3,-6,80,20.2223452142235,59.8757442696181
-3,-6,85,20.4475005190978,64.9121847718851
-3,-6,90,20.6240587681997,73.4040729076269
-3,-6,95,20.7920898315857,73.7443296535895
-3,-6,100,20.9744684884405,75.7409491156483
-3,-6,105,21.0903642502443,78.9020741923865
-3,-6,110,21.2140098146576,78.6957474189542
-3,-6,115,21.3650216328828,74.0333650518582
-3,-6,120,21.4962227274128,77.5537998059884
-3,-6,125,21.6345978332261,77.5525586986728
-3,-6,130,21.6817878574594,68.0622007982194
-3,-6,135,21.794648360791,62.9310064582438
-3,-6,140,21.8933650580722,70.1628882503979
-3,-6,145,22.02754606275,70.547946602887
-3,-6,150,22.1050280693407,81.7786674316603
-3,-6,155,22.1672947849618,77.1563799379827
-3,-6,160,22.2510753048983,89.3698810505131
-3,-6,165,22.3115192697642,98.1301102789444
-3,-6,170,22.3561603036043,78.9914757920715
-3,-6,175,22.4456947613628,78.6181618269488
-3,-6,180,22.5164626213904,84.6616576259218
-3,-6,185,22.5520279822225,82.8044448792721
-3,-6,190,22.3983515384705,75.4645753867387
-3,-6,195,22.5275256014311,89.6054777075566
-3,-6,200,22.7297766829731,79.552929687056
-3,-5,30,14.9935854977308,29.7809604113186
-3,-5,35,18.8933522725878,38.590592661513
-3,-5,40,20.3596045946463,42.0803179871728
-3,-5,45,21.2148152830829,47.307152457889
-3,-5,50,21.8879679192324,47.7698243339513
-3,-5,55,22.3551504622451,55.748037055116
-3,-5,60,22.9034241716098,59.000139554596
-3,-5,65,23.3519190097998,60.6949796722781
-3,-5,70,23.6642516902731,60.8962077964415
-3,-5,75,23.9942837430448,57.411217604575
-3,-5,80,24.3111559012956,59.6172378677682
-3,-5,85,24.6303080780263,64.6144981143095
-3,-5,90,24.8908936682938,73.0689873101307
-3,-5,95,25.1353501784333,70.3124208258802
-3,-5,100,25.3940042954534,72.4590678738452
-3,-5,105,25.5595461308268,75.0013686593274
-3,-5,110,25.7460822885662,78.3967351211457
-3,-5,115,25.9625254526986,73.7431518109716
-3,-5,120,26.1477912108624,77.1968004412171
-3,-5,125,26.3539499550547,77.3410936594375
-3,-5,130,26.4307729178656,64.4033314412349
-3,-5,135,26.5868497210313,62.793533122223
-3,-5,140,26.734610589129,70.0384195835867
-3,-5,145,26.9300522166257,70.3222200529267
-3,-5,150,27.0466430176483,81.6265091757904
-3,-5,155,27.1307274147558,76.9516721202662
-3,-5,160,27.2529346359516,89.0817546545345
-3,-5,165,27.3487007196785,97.8179984020612
-3,-5,170,27.4168946217907,78.8309824408526
-3,-5,175,27.5458699828258,78.4590982171235
-3,-5,180,27.6523848390689,84.4932336085945
-3,-5,185,27.6999071707871,79.2325909554763
-3,-5,190,27.4681412036343,75.0793197515041
-3,-5,195,27.6645085980356,89.328514192639
-3,-5,200,27.9640239088773,79.3678328438073
-3,-4,30,17.3056337396621,28.3093487327054
-3,-4,35,21.6945213657463,38.0603148479203
-3,-4,40,23.4778232978528,41.7476060379618
-3,-4,45,24.6116016190851,46.9026403645783
-3,-4,50,25.5149875505088,47.3453555970027
-3,-4,55,26.147644880363,52.6178654429023
-3,-4,60,26.9046656673584,58.5153947458327
-3,-4,65,27.5202868347884,60.2292102024302
-3,-4,70,27.9508755077045,60.4942414979344
-3,-4,75,28.4185693585325,57.0798408503916
-3,-4,80,28.8498458876787,56.3932226821007
-3,-4,85,29.2928790269528,64.1715706003429
-3,-4,90,29.6656869072729,69.2246342147531
-3,-4,95,30.0134575643833,66.6031927125989
-3,-4,100,30.3747373921116,72.0724951016934
-3,-4,105,30.60455530947,71.5215151786977
-3,-4,110,30.8788559631546,74.8706128461417
-3,-4,115,31.1829049602507,73.3076706037526
-3,-4,120,31.4391274962977,76.9663657150417
-3,-4,125,31.7409127106323,77.0033389621223
-3,-4,130,31.8594249990099,64.0873353933641
-3,-4,135,32.0714801122138,62.5769840315991
-3,-4,140,32.2877574893204,69.8358024502181
-3,-4,145,32.5671773564325,69.9898209651794
-3,-4,150,32.7395042351905,78.2166925311514
-3,-4,155,32.8500643153767,73.1439196096447
-3,-4,160,33.0246040715005,85.0142430514462
-3,-4,165,33.1726944671183,97.3402985346149
-3,-4,170,33.2740007906297,75.4011106727223
-3,-4,175,33.4572255995171,71.4613195204244
-3,-4,180,33.6144628176392,84.2219966309177
-3,-4,185,33.6762162026763,78.9148417132455
-3,-4,190,33.3347170384527,74.5129845637535
-3,-4,195,33.6248118334867,85.3437863532783
-3,-4,200,34.0609543696268,79.0803662807229
-3,-3,30,19.609684384727,26.5864105733593
-3,-3,35,24.4379356794192,37.3101193166165
-3,-3,40,26.5604037425947,41.2388996182542
-3,-3,45,28.0143200564185,43.8117180707785
-3,-3,50,29.1847242873298,44.3613001338747
-3,-3,55,30.0130261989667,49.3175986109314
-3,-3,60,31.0213070357511,52.2977713639439
-3,-3,65,31.8364517607101,53.9017469363484
-3,-3,70,32.410318059011,57.0108919770623
-3,-3,75,33.0485988380246,56.5689926556551
-3,-3,80,33.617474453173,55.8859506291195
-3,-3,85,34.2130923709437,60.3049700517076
-3,-3,90,34.7252940362337,68.5325164570054
-3,-3,95,35.2037634639207,66.0730289468468
-3,-3,100,35.6950278503771,68.0834285348639
-3,-3,105,36.0013183772116,70.8384065418357
-3,-3,110,36.3904340665976,74.2423566579664
-3,-3,115,36.8038683402492,72.6528044390221
-3,-3,120,37.146510555749,76.2606435384846
-3,-3,125,37.5757100141821,72.930319421687
-3,-3,130,37.7482603576239,63.6194194336143
-3,-3,135,38.0276210765902,62.2369894744228
-3,-3,140,38.333565706901,69.5009698258417
-3,-3,145,38.7206546106574,66.2339633324253
-3,-3,150,38.9679977644789,77.8257920893491
-3,-3,155,39.106919009116,69.6975069395728
-3,-3,160,39.3476422089623,84.4071682849569
-3,-3,165,39.5691709517556,93.0853942398727
-3,-3,170,39.7138037274726,71.454810504003
-3,-3,175,39.9670556602787,71.1287897497019
-3,-3,180,40.1920601058937,83.7885810242876
-3,-3,185,40.2689193301896,78.4190696747634
-3,-3,190,39.7824519846968,73.6775744901716
-3,-3,195,40.1947811035504,81.2065981346171
-3,-3,200,40.8108094264606,75.2117764983592
-3,-2,30,21.7147815626402,23.3233032063664
-3,-2,35,26.872816813341,36.2521728788525
-3,-2,40,29.320056858753,40.4665644355893
-3,-2,45,31.1031820507709,42.991102290248
-3,-2,50,32.5490557025238,43.5400451306215
-3,-2,55,33.5841066771271,46.1882339940348
-3,-2,60,34.8624678445182,51.4092938955241
-3,-2,65,35.8886640267581,53.0336206263293
-3,-2,70,36.6171112544898,56.1624707978647
-3,-2,75,37.4440630329627,53.1765886208647
-3,-2,80,38.1590447750832,55.1226361956169
-3,-2,85,38.9218643696252,59.4228765272799
-3,-2,90,39.5871988130342,64.5173314848209
-3,-2,95,40.2131734339917,65.2518099542098
-3,-2,100,40.8522323546449,67.228853773461
-3,-2,105,41.2366169113125,69.8253890048695
-3,-2,110,41.7601395873789,73.2910049280097
-3,-2,115,42.2939820829804,68.2148179905314
-3,-2,120,42.7284762635181,68.9065750831366
-3,-2,125,43.3108600774758,72.1696079873765
-3,-2,130,43.5444214529008,60.1381639585995
-3,-2,135,43.8941058796937,61.705865597569
-3,-2,140,44.3044068065298,68.9573449166616
-3,-2,145,44.8134568818199,62.5536318561016
-3,-2,150,45.151771931199,73.7444800932728
-3,-2,155,45.3136668457421,69.0768743520102
-3,-2,160,45.6273688749717,79.9169929423581
-3,-2,165,45.9423387841703,85.1987185715647
-3,-2,170,46.1368062583511,70.9165116137743
-3,-2,175,46.4701709588859,70.6060428425613
-3,-2,180,46.7762326981827,79.7767946654422
-3,-2,185,46.8654786797422,77.6489954394072
-3,-2,190,46.2080721389,72.4463588573474
-3,-2,195,46.7615725156935,80.2238250907849
-3,-2,200,47.5870812153263,74.5905359857101
-3,-1,30,23.3520783216313,20.0803364516118
-3,-1,35,28.6504656400416,31.1368529939728
-3,-1,40,31.3457758424793,37.2076807766815
-3,-1,45,33.4048084468358,37.7032322645404
-3,-1,50,35.0788308639904,40.1109836995756
-3,-1,55,36.2911654425294,42.607791481693
-3,-1,60,37.8049249542252,47.4699375180548
-3,-1,65,39.0081226737294,51.76268361265
-3,-1,70,39.8702193770547,52.1825915457437
-3,-1,75,40.8658433238257,49.3563382117798
-3,-1,80,41.7016723542395,48.7354868554057
-3,-1,85,42.610419004526,55.5158238511476
-3,-1,90,43.4082818897524,60.056544388031
-3,-1,95,44.1679688397869,61.1231715971677
-3,-1,100,44.9431751985437,59.9790493827339
-3,-1,105,45.3845062556492,62.3861358187828
-3,-1,110,46.0354407674649,65.731941709988
-3,-1,115,46.6717058931352,66.8988612719221
-3,-1,120,47.1793845954507,64.2194722910522
-3,-1,125,47.9128228884285,68.1035441226129
-3,-1,130,48.1987662302524,56.1832109316383
-3,-1,135,48.6023937965844,58.0142120307097
-3,-1,140,49.1088869903211,68.089431954954
-3,-1,145,49.7249616266406,61.6494632549673
-3,-1,150,50.1533025478578,69.4065522886923
-3,-1,155,50.320180672464,68.1307303288093
-3,-1,160,50.6940329688554,72.1115049092743
-3,-1,165,51.107461499647,83.8575939333676
-3,-1,170,51.3460546141585,70.0704514982646
-3,-1,175,51.7507147799335,69.7906151489288
-3,-1,180,52.1346011603802,75.192999359842
-3,-1,185,52.2272151321713,69.8561647750082
-3,-1,190,51.4094924107466,67.3002608462167
-3,-1,195,52.0905500704694,78.6950185001435
-3,-1,200,53.1049821184853,73.6301875687387
-3,0,30,24.1872028752705,16.989747505218
-3,0,35,29.3473565974405,29.475975395796
-3,0,40,32.1303953893842,33.817510065064
-3,0,45,34.3234182825549,34.2808797514646
-3,0,50,36.0990207587106,36.5301831287252
-3,0,55,37.3986017204622,41.1065949818958
-3,0,60,39.0309241973329,43.4968227336361
-3,0,65,40.309525514886,45.1447724668794
-3,0,70,41.2343266200708,47.9632187249253
-3,0,75,42.3167248661009,47.8974373334141
-3,0,80,43.1973087190349,47.3614491056649
-3,0,85,44.1731466125013,50.9695411124943
-3,0,90,45.0283656971409,55.4967265462942
-3,0,95,45.8559463176513,56.4617743139183
-3,0,100,46.7036650602901,58.3357275082508
-3,0,105,47.1495430424884,57.5082419635846
-3,0,110,47.8718325262227,63.9387675833769
-3,0,115,48.5458028995466,59.2495457961397
-3,0,120,49.0721180404443,59.8819827076697
-3,0,125,49.8981211680526,63.2274569443375
-3,0,130,50.202444817664,54.9268095499827
-3,0,135,50.6155146571531,56.8814113642729
-3,0,140,51.1685175434614,60.7717277886617
-3,0,145,51.826735297801,60.1075098832064
-3,0,150,52.3094230940848,65.2058792446608
-3,0,155,52.4507231638017,63.4994008434823
-3,0,160,52.8408083714491,64.5223404210301
-3,0,165,53.3219578040996,72.0069502648018
-3,0,170,53.5779039711153,62.5653480902871
-3,0,175,54.0119586411357,65.3210177124224
-3,0,180,54.438231286916,70.6523356205827
-3,0,185,54.5186843317332,68.3268990471342
-3,0,190,53.6203264347746,62.1451608276306
-3,0,195,54.357869275089,69.9992356860424
-3,0,200,55.4497598523056,69.0207726655045
-3,1,30,23.8851849453124,14.0325617499665
-3,1,35,28.5654360034812,25.700591929033
-3,1,40,31.200245917553,30.110164460164
-3,1,45,33.3032688093625,30.7297695377262
-3,1,50,34.983682295278,32.7958759322086
-3,1,55,36.2242721571164,35.106096845702
-3,1,60,37.7815041047454,39.0661748241511
-3,1,65,38.9758354205005,40.6345612230725
-3,1,70,39.8471816869143,43.3941114881256
-3,1,75,40.875969841418,41.2231004610283
-3,1,80,41.6833947228191,40.8073620381574
-3,1,85,42.5959148982665,44.0085261531358
-3,1,90,43.3863417659125,47.9500702024279
-3,1,95,44.1672077565546,48.9464548469661
-3,1,100,44.9728433545937,50.7157886754975
-3,1,105,45.3520978526083,49.9477234285361
-3,1,110,46.0407557986111,55.9142009281693
-3,1,115,46.649613852221,53.9750899235124
-3,1,120,47.1147439128776,54.5987794471583
-3,1,125,47.9140545751886,55.3981516362941
-3,1,130,48.1832073624846,50.7151868553045
-3,1,135,48.5430748955749,49.8704447162176
-3,1,140,49.0546598554966,56.1387293926272
-3,1,145,49.6484918785315,55.7263520658867
-3,1,150,50.1130343726959,62.8249398147838
-3,1,155,50.199803960623,55.9438276939461
-3,1,160,50.5401828284672,59.5244322102512
-3,1,165,51.0157723149674,63.6291009379572
-3,1,170,51.2453141282399,60.9141458714622
-3,1,175,51.6392055837502,57.7104735293831
-3,1,180,52.0413282975373,65.381125887615
-3,1,185,52.0944590564329,60.0701508540501
-3,1,190,51.2595416465385,55.988910340375
-3,1,195,51.9336943386133,64.0410757148707
-3,1,200,52.9143651637085,63.9230420686419
-3,2,30,22.2475576937893,10.6912094426153
-3,2,35,26.1268257543173,20.6950667717645
-3,2,40,28.3649019724677,26.2722638497217
-3,2,45,30.1400540518722,26.9218034499921
-3,2,50,31.5252425642892,27.3187803683559
-3,2,55,32.5548424800365,29.32624625882
-3,2,60,33.8368691941456,32.626392785887
-3,2,65,34.792882655918,36.2084602828503
-3,2,70,35.49570882791,36.4820002606142
-3,2,75,36.3285411905789,36.869159643302
-3,2,80,36.9553068041129,38.5153405507819
-3,2,85,37.6790319775578,39.3630730793273
-3,2,90,38.2915222249054,40.5903494118431
-3,2,95,38.9133089419443,43.9791227086059
-3,2,100,39.5613295956735,45.3421115269106
-3,2,105,39.8228671847599,42.5588263053478
-3,2,110,40.3721112847998,47.9276116470125
-3,2,115,40.8271517814989,43.8463726894802
-3,2,120,41.1683023342555,46.8035988902129
-3,2,125,41.8149714022637,49.9995578744452
-3,2,130,42.0058371191201,43.6821716158698
-3,2,135,42.2662312694196,47.8002788041324
-3,2,140,42.6555309536871,51.3084622438603
-3,2,145,43.0943964829306,50.7005207249179
-3,2,150,43.4665350096464,51.9583897441166
-3,2,155,43.4932844371015,48.4287973928804
-3,2,160,43.7343526356124,51.7106460721015
-3,2,165,44.1229459186167,57.5392014748595
-3,2,170,44.2903761885158,53.0469687159875
-3,2,175,44.5855391321952,52.9469001470268
-3,2,180,44.9010215232404,56.9132692126326
-3,2,185,44.9231053784083,51.7891467751272
-3,2,190,44.2833306407976,49.6770268169477
-3,2,195,44.79149837085,54.6588276210956
-3,2,200,45.5034946914546,55.5724478049445
-2,-10,30,5.56838574932321,33.6999648531521
-2,-10,35,7.23087753433197,42.8604820208583
-2,-10,40,7.69332862356416,44.2210705629403
-2,-10,45,7.906781385632,47.6584490429485
-2,-10,50,8.06488725831415,51.4912518377836
-2,-10,55,8.17698140206955,54.4186018300707
-2,-10,60,8.29365286954548,60.7793559078116
-2,-10,65,8.39201871513811,62.793486163384
-2,-10,70,8.46398852453998,66.4922057493889
-2,-10,75,8.52619287708538,60.0556687898075
-2,-10,80,8.60511274488337,66.01200591977
-2,-10,85,8.6763121865582,68.3021786990526
-2,-10,90,8.72303356827691,77.6438774071662
-2,-10,95,8.77318000042397,71.1086563695357
-2,-10,100,8.8316482459386,73.7052888426899
-2,-10,105,8.8674176789092,77.2425419243219
-2,-10,110,8.90113605189141,80.7141465384125
-2,-10,115,8.94868791789859,82.8083976963519
-2,-10,120,8.99060111909381,87.0217439649813
-2,-10,125,9.02900628057533,84.065850955719
-2,-10,130,9.03667476242361,77.3230195016218
-2,-10,135,9.07633019825278,71.129157238743
-2,-10,140,9.1024483087889,79.8709141450542
-2,-10,145,9.14439517707548,80.9710614207129
-2,-10,150,9.16612159660971,85.1370334048733
-2,-10,155,9.18910583541078,83.6029081187018
-2,-10,160,9.21431466680826,92.959351654437
-2,-10,165,9.22828597728193,99.3347966208814
-2,-10,170,9.24029981320015,86.9008046870711
-2,-10,175,9.268450205841,86.0684466481969
-2,-10,180,9.28738726795836,93.9331955913864
-2,-10,185,9.30004632158714,96.0286505053603
-2,-10,190,9.26484312021029,87.1482369485985
-2,-10,195,9.29177644588294,99.427412969253
-2,-10,200,9.35208270869545,92.2527103954275
-2,-9,30,6.68654125863,34.7661377443482
-2,-9,35,8.64577529497044,42.7543437660858
-2,-9,40,9.22792188409542,44.1727638151134
-2,-9,45,9.52497675336671,47.599654818674
-2,-9,50,9.74908841418816,51.4130941462569
-2,-9,55,9.90872829172725,54.3602544572608
-2,-9,60,10.0794192012603,60.702072184416
-2,-9,65,10.2221263239928,62.7218780191549
-2,-9,70,10.3261627807048,66.4248482213733
-2,-9,75,10.4210480536286,60.0062906528015
-2,-9,80,10.5314865280738,65.9407548141324
-2,-9,85,10.6339590580362,68.2239728681033
-2,-9,90,10.7070427733211,77.5615574199223
-2,-9,95,10.781319121708,71.0586850161637
-2,-9,100,10.8643372142553,73.6542185501545
-2,-9,105,10.9176355866056,77.1579595525549
-2,-9,110,10.9699939468935,80.648062156787
-2,-9,115,11.0390735986202,82.7296333605459
-2,-9,120,11.0993686890672,86.9125821127187
-2,-9,125,11.1570983875931,84.0277457121809
-2,-9,130,11.1731203734263,77.2349347989352
-2,-9,135,11.2284677476097,71.0974748341801
-2,-9,140,11.2686776790733,79.8320440407186
-2,-9,145,11.3300977727485,80.8956400801759
-2,-9,150,11.3630723667547,85.122562049272
-2,-9,155,11.3950983207323,83.547353440473
-2,-9,160,11.4323409117548,89.1632897929218
-2,-9,165,11.4555122866243,99.2709206712103
-2,-9,170,11.4747191216724,86.8719476837774
-2,-9,175,11.5152559445367,86.034901509904
-2,-9,180,11.5445272112448,93.9031025066334
-2,-9,185,11.562195657641,95.9740864600925
-2,-9,190,11.5054285188181,87.0303603734826
-2,-9,195,11.5507734882526,99.3761539829495
-2,-9,200,11.6404244790649,92.2124739355779
-2,-8,30,7.95637848925852,34.0612752550504
-2,-8,35,10.2369724122689,40.1999093528474
-2,-8,40,10.9663613353649,44.1013111913948
-2,-8,45,11.3755275963476,45.1225836951537
-2,-8,50,11.6896853682569,51.3029491560083
-2,-8,55,11.9145666750439,54.2740776969292
-2,-8,60,12.1610644217626,60.5914736639307
-2,-8,65,12.3660145764204,62.6181827437604
-2,-8,70,12.5151080613958,63.2453248140625
-2,-8,75,12.6572187988656,59.9336207084764
-2,-8,80,12.8115440843954,65.8392809988892
-2,-8,85,12.9583946130186,68.1129224294319
-2,-8,90,13.0700724140677,77.442522285698
-2,-8,95,13.1794271897012,70.98376498366
-2,-8,100,13.2974165620008,73.5768773414676
-2,-8,105,13.3759284722522,77.0388022444346
-2,-8,110,13.4561181866786,80.5510633838508
-2,-8,115,13.556241624555,82.6159813721946
-2,-8,120,13.6428871554953,83.371888915027
-2,-8,125,13.7292824867641,83.9656166213948
-2,-8,130,13.7586329751882,77.1129709651037
-2,-8,135,13.8359944617074,71.048493203882
-2,-8,140,13.8973917155442,76.2273282865371
-2,-8,145,13.9872052029232,80.7908702111656
-2,-8,150,14.0370529028104,85.0920054131502
-2,-8,155,14.081716166245,83.467387690941
-2,-8,160,14.1367402115799,89.0732648811447
-2,-8,165,14.1741871652494,99.1771048258739
-2,-8,170,14.2044193428291,86.8244677054784
-2,-8,175,14.2630557357532,85.9828025027125
-2,-8,180,14.3079923013184,93.8532705594375
-2,-8,185,14.3323278024542,95.8910237590063
-2,-8,190,14.2428507798618,86.8634626516656
-2,-8,195,14.3164852334745,99.2915759218012
-2,-8,200,14.4498961622943,92.149801332042
-2,-7,30,9.36779042827275,33.0617227127088
-2,-7,35,11.9863312208743,40.0114629490302
-2,-7,40,12.8936631537741,43.9944473847575
-2,-7,45,13.4493295469999,45.0114105892799
-2,-7,50,13.8831711256894,48.4270915512677
-2,-7,55,14.195492788243,54.1457342304424
