symbolRate_1,symbolRate_2,symbolRate_3,modulation,centerFrequency_1,centerFrequency_2,centerFrequency_3,powerdBm_1,powerdBm_2,powerdBm_3,SNR_1,SNR_2,SNR_3,SNRdB_1,SNRdB_2,SNRdB_3,EVM_1,EVM_2,EVM_3,SER_1,SER_2,SER_3
10000000000,32000000000,10000000000,OOK+16QAM+OOK,-50000000000,0,50000000000,0,-9,0,59.21091036,14.3062779,57.14708432,17.72401738,11.55526657,17.56994077,0.128956905,0.255607651,0.13122338,0,0.157714024,0
10000000000,32000000000,10000000000,OOK+16QAM+OOK,-50000000000,0,50000000000,0,0,0,50.1592457,15.27314677,48.7046221,17.00350997,11.83928525,16.87570178,0.13989082,0.249166016,0.14191528,0,0.154051579,0
10000000000,32000000000,10000000000,OOK+16QAM+OOK,-50000000000,0,50000000000,-1,10,-1,3.070575056,0.334712991,2.996961255,4.872197175,-4.753274318,4.766811284,0.495650427,0.884729102,0.500188787,0.034043177,0.922799896,0.036876038
10000000000,32000000000,10000000000,OOK+16QAM+OOK,-50000000000,0,50000000000,0,1,0,46.19457997,14.65639433,44.92670038,16.64591023,11.66027141,16.52504523,0.145642074,0.25473125,0.147630183,0,0.16068976,0
10000000000,32000000000,10000000000,OOK+16QAM+OOK,-50000000000,0,50000000000,0,2,0,41.10135476,14.08662628,40.04406968,16.13856137,11.48806993,16.02538208,0.154191431,0.260563069,0.156155497,0,0.166763315,0
10000000000,32000000000,10000000000,OOK+16QAM+OOK,-50000000000,0,50000000000,0,3,0,35.02598569,13.0516055,34.18680393,15.44390366,11.15663938,15.33858501,0.166674783,0.271529209,0.168640739,0,0.180405921,0
10000000000,32000000000,10000000000,OOK+16QAM+OOK,-50000000000,0,50000000000,-1,9,-1,4.977109643,0.461381129,4.869426843,6.969772081,-3.359401727,6.874778455,0.409039932,0.842284712,0.412771444,0.009377747,0.903221376,0.009133535
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-9,-10,-9,175.4843385,43.6956387,175.0945286,22.44238363,16.40438092,22.43272575,0.075390913,0.149578995,0.075467546,0,0.005089039,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-9,-1,-9,168.140488,199.1665547,167.1788077,22.25672304,22.99216411,22.23181224,0.077011414,0.070984634,0.077212484,0,0,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-9,-2,-9,170.9532485,196.8453404,170.0925926,22.32877358,22.94125139,22.30685401,0.076379553,0.071284108,0.076552853,0,0,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-9,-3,-9,172.7396913,179.2848972,171.97458,22.37392139,22.53543706,22.35464257,0.075985958,0.074589996,0.076135518,0,0,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-9,-4,-9,173.856229,154.5345416,173.1759327,22.40190255,21.89025568,22.38487535,0.075742801,0.080249495,0.075872519,0,0,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-9,-5,-9,174.5441986,128.7957699,173.9363714,22.41905419,21.099016,22.40390406,0.075593947,0.087812016,0.075707334,0,0,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-9,-6,-9,174.9619868,98.06594899,174.4146,22.42943702,19.91518235,22.41582836,0.075503825,0.100491327,0.075603911,0,1.53E-05,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-9,-7,-9,175.211451,85.10732416,174.7136785,22.43562486,19.29966936,22.42326908,0.07545004,0.107776752,0.075539374,0,3.81E-05,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-9,-8,-9,175.3571885,68.36898037,174.9066384,22.43923574,18.34859103,22.42806293,0.075418564,0.12007108,0.07550813,0,0.000404376,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-9,-9,-9,175.4397428,54.71929931,175.0229008,22.44127982,17.38140528,22.43094877,0.07540066,0.133969593,0.075483035,0,0.001655654,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-9,0,-9,163.8006888,181.5862594,162.7437406,22.14315724,22.59082982,22.11504294,0.078017325,0.074466561,0.07824977,0,1.53E-05,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-10,10,-10,19.09041615,0.421780856,19.09748584,12.80815396,-3.749131365,12.80976197,0.223144394,0.84102626,0.223102355,0,0.874345749,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-9,1,-9,157.2863733,148.3685855,156.1594332,21.96691099,21.71341956,21.93568224,0.079603589,0.082484181,0.079869578,0,0.000137335,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-9,2,-9,147.8750703,110.2954603,146.7311513,21.69894964,20.42557638,21.66522325,0.082075916,0.095697482,0.082374546,0,0.000854531,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-9,3,-9,134.9775001,76.55328293,133.899397,21.3026138,18.8396382,21.26778621,0.085871729,0.114756182,0.086189853,0,0.003982726,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-10,9,-10,28.2128352,0.560321652,28.21151896,14.50446732,-2.515625955,14.5042647,0.185073573,0.802375893,0.185071084,0,0.847061786,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-8,-10,-8,216.5901208,41.74324748,216.1560493,23.35638644,16.20586233,23.34767394,0.067915965,0.152957348,0.06796908,0,0.006103795,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-8,-2,-8,209.7270592,189.4344634,208.5005144,23.21654467,22.77458992,23.19107131,0.069013895,0.072650787,0.069199238,0,0,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-8,-3,-8,212.4209572,173.1026111,211.357398,23.27197362,22.38303619,23.25017454,0.068577422,0.075898912,0.068732852,0,0,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-8,-4,-8,214.1117689,149.9087163,213.1936297,23.3064054,21.75826885,23.28774224,0.068307445,0.081468257,0.068437893,0,0,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-8,-5,-8,215.1565814,125.5584244,214.3629991,23.32754635,20.98845857,23.31149825,0.068142018,0.088927156,0.068251915,0,0,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-8,-6,-8,215.7924075,103.09764,215.1028171,23.3403616,20.13248724,23.32646098,0.068041781,0.098032585,0.068134946,0,7.63E-06,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-8,-7,-8,216.1727292,83.67306126,215.568536,23.34800906,19.22585658,23.33585372,0.067981909,0.108685572,0.068061552,0,3.81E-05,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-8,-8,-8,216.3953037,67.43682988,215.8604717,23.35247831,18.28897146,23.34173122,0.067946838,0.12088598,0.06801561,0,0.000427266,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-8,-9,-8,216.5216529,54.11786433,216.0427378,23.35501334,17.3334065,23.34539672,0.067926862,0.134698521,0.067986929,0,0.001716692,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-9,10,-9,19.64286418,0.65090003,19.65436959,12.93204814,-1.864857087,12.93459119,0.220133721,0.781109959,0.220073143,0,0.829377341,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-9,4,-9,118.4990308,48.98316613,117.5888123,20.73714798,16.90046853,20.70366004,0.091588491,0.142966627,0.091916998,0,0.012840859,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-9,5,-9,99.21075303,31.94222671,98.54268579,19.96558746,15.04365188,19.93624395,0.099997409,0.1762139,0.100313231,0,0.03424229,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-9,6,-9,78.79978797,20.84574949,78.39054815,18.96525049,13.19017514,18.94263701,0.112035819,0.216474647,0.112306,0,0.075847283,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-9,7,-9,59.36791649,13.05746729,59.17559482,17.73551808,11.15858947,17.72142632,0.128784158,0.269877632,0.128977914,0,0.152617765,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-9,8,-9,42.63492096,8.071819968,42.57425425,16.29765462,9.06971467,16.29147049,0.151450002,0.335930795,0.151548534,0,0.265904201,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-9,9,-9,29.41246987,0.896355043,29.40784254,14.68531495,-0.475199339,14.68463164,0.181382649,0.728327859,0.181393354,0,0.790710095,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-7,-10,-7,262.9465871,41.09351199,262.656558,24.19867538,16.13773259,24.19388249,0.061682269,0.154132166,0.061704218,0,0.006569209,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-8,-1,-8,205.5124092,191.6008901,204.1152429,23.12838051,22.82397522,23.09875438,0.069713386,0.07235384,0.069933744,0,0,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-7,-7,-7,262.3367097,76.93969175,261.7574937,24.18859067,18.86150442,24.17899124,0.061754292,0.113282967,0.061809903,0,0.000160225,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-7,-8,-7,262.6623898,66.01107468,262.2011727,24.19397891,18.19616803,24.1863463,0.061715917,0.122165128,0.061757732,0,0.000526452,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-7,-9,-7,262.8469263,53.19182844,262.4807408,24.19702903,17.25844919,24.19097443,0.061694114,0.13584449,0.061724883,0,0.001907436,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-8,0,-8,199.0719734,175.2923052,197.5170515,22.99010122,22.43762852,22.95604594,0.07082416,0.075768173,0.071084124,0,1.53E-05,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-8,10,-8,20.09744343,0.42198859,20.10589163,13.03140815,-3.746992917,13.03323337,0.217748866,0.840961947,0.217703522,0,0.874299971,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-8,1,-8,189.5422597,144.1527081,187.8744099,22.77706054,21.58822806,22.7386763,0.072569346,0.08365462,0.072864636,0,0.000152595,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-8,2,-8,176.0571808,107.9575903,174.3802567,22.45653743,20.33253182,22.41497313,0.075275058,0.096699495,0.075610179,0,0.00088505,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-8,3,-8,158.0975355,75.42577345,156.5438948,21.989251,18.77519772,21.94636135,0.07939922,0.115581913,0.079767021,0,0.003967467,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-8,4,-8,135.9836529,48.52246174,134.6944269,21.33486703,16.85942826,21.29349627,0.085552743,0.143615773,0.085937488,0,0.013069751,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-8,5,-8,111.2134264,32.63383999,110.2816587,20.46157221,15.1366818,20.4250329,0.094504048,0.174416116,0.09487754,0,0.032685822,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-8,6,-8,86.22220626,20.76536831,85.66007797,19.35619131,13.17339638,19.32778465,0.107165888,0.216863925,0.107496033,0,0.0762364,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-8,7,-8,63.51492078,13.0276711,63.24298165,18.02875761,11.14866786,18.01012337,0.124577242,0.270156149,0.124829685,0,0.153212885,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-8,8,-8,44.7548775,8.061918924,44.65742398,16.50840373,9.064384263,16.49893668,0.147899598,0.336108112,0.148050856,0,0.266331467,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-8,9,-8,30.42135293,0.560318241,30.40293549,14.83178525,-2.515652388,14.82915518,0.178446364,0.802374425,0.178495362,0,0.847138083,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-7,-1,-7,246.842165,180.7066383,244.9149054,23.92419347,22.56974107,23.89015217,0.063652564,0.074474068,0.063878945,0,0,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-7,-2,-7,252.9329591,178.7584388,251.2854794,24.03005425,22.52266553,24.00167394,0.062886402,0.07476647,0.063069145,0,0,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-7,-3,-7,256.8510646,164.1275831,255.4883298,24.0968137,22.15181574,24.07371067,0.062407693,0.077928465,0.062559711,0,0,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-7,-4,-7,259.3197773,143.1169299,258.2052068,24.1383564,21.55691011,24.11964996,0.062111414,0.083362939,0.062231605,0,0,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-7,-5,-7,260.8485396,120.7478449,259.9465429,24.1638841,20.81879388,24.14884046,0.061929865,0.090665655,0.062023909,0,0,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-7,-6,-7,261.7797266,99.82350732,261.0550593,24.1793601,19.99232825,24.16732114,0.061819908,0.099611018,0.061892689,0,7.63E-06,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-7,0,-7,237.6280938,166.1472334,235.4463723,23.75897784,22.20493114,23.71892003,0.064866402,0.077789331,0.065142237,0,2.29E-05,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-7,1,-7,224.1996549,137.9239282,221.8458369,23.5063494,21.39639618,23.46051283,0.06676658,0.085480904,0.067095586,0,0.000183114,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-7,2,-7,205.6071518,104.4350496,203.2342937,23.13038217,20.18846277,23.07996992,0.069696888,0.098272083,0.070078409,0,0.000968977,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-7,3,-7,181.5643445,73.69535391,179.3811904,22.59030566,18.67440109,22.53776902,0.074130846,0.116885591,0.074557047,0,0.004219248,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-7,4,-7,153.0352525,49.56080641,151.2443673,21.84791484,16.95138364,21.7967921,0.080685783,0.142174256,0.081135862,0,0.012871378,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-7,5,-7,122.4079639,31.44160346,121.1375684,20.87809674,14.97504686,20.83278852,0.090120178,0.177536814,0.090567819,0,0.03513497,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-7,6,-7,92.84186668,20.63626121,92.07387869,19.67743864,13.14631016,19.64136439,0.10331885,0.217493899,0.103728644,0,0.077182488,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-7,7,-7,67.06780161,12.97868426,66.68272843,18.26514071,11.13230667,18.24013361,0.121282612,0.270616313,0.12161702,0,0.1539606,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-7,8,-7,46.51311627,8.044823476,46.35823793,16.67575437,9.05516519,16.6612692,0.145135292,0.336415627,0.145367535,0,0.266972365,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-7,9,-7,31.23754618,0.560238042,31.19386097,14.94676911,-2.516274044,14.94069132,0.176169644,0.802393165,0.176288071,0,0.847145713,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-6,-10,-6,309.8340582,40.33566958,310.1744871,24.91129155,16.05689271,24.91606073,0.056855541,0.155539839,0.056806825,0,0.007118551,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-6,-1,-6,287.8479519,165.7511774,285.5165736,24.59163144,22.19456622,24.55631323,0.058975624,0.077717339,0.059194781,0,7.63E-06,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-6,-2,-6,296.1280486,164.0887594,294.273633,24.71479545,22.15078831,24.68751351,0.058150605,0.078002369,0.05831302,0,0,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-6,-3,-6,301.4845267,151.6574822,300.0859459,24.79265027,21.80863841,24.77245656,0.057634781,0.081040441,0.057749008,0,0,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-6,-4,-6,304.8694425,133.5251238,303.876594,24.84113897,21.25562989,24.8269725,0.057315613,0.086279444,0.057389787,0,0,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-6,-5,-6,306.9675366,113.8338991,306.3207698,24.87092449,20.56271612,24.86176445,0.05712025,0.093353138,0.057161609,0,0,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-6,-6,-6,308.2446497,95.03953895,307.8854225,24.88895547,19.77904321,24.88389127,0.057002159,0.102060885,0.057016891,0,1.53E-05,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-6,-7,-6,309.0068641,78.27096989,308.8826191,24.89968127,18.93600715,24.89793471,0.056931904,0.112327202,0.056925172,0,0.000106816,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-6,-8,-6,309.4507664,63.87126039,309.5165407,24.90591563,18.05305486,24.90683863,0.056891004,0.124163471,0.05686705,0,0.000671417,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-6,-9,-6,309.7006294,51.78777115,309.9190225,24.90942088,17.1422722,24.91248234,0.056867931,0.137639192,0.056830204,0,0.002166847,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-6,0,-6,275.438125,153.4383936,272.6671042,24.40024053,21.85934043,24.35632746,0.060280409,0.080891975,0.060564241,0,3.81E-05,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-7,10,-7,20.45919816,0.422081257,20.45914895,13.10888609,-3.746039331,13.10887564,0.215902064,0.840932249,0.215903107,0,0.874231303,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-6,1,-6,257.608278,129.0642341,254.5269324,24.10959815,21.10805909,24.05733743,0.062316571,0.088302321,0.062670551,0,0.000221263,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-6,2,-6,233.4200489,99.28362171,230.266629,23.68138156,19.96877611,23.62231003,0.065441611,0.100720235,0.065866027,0,0.001083424,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-6,3,-6,202.9781158,71.09778969,200.0645293,23.07449217,18.51856099,23.01170097,0.070139332,0.118930548,0.070622118,0,0.0044634,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-6,4,-6,168.0339467,46.69893783,165.6641116,22.25397028,16.69307003,22.19228436,0.077027898,0.146277495,0.077552174,0,0.014153175,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-5,-10,-5,346.9241626,39.05565504,348.9543352,25.40234549,15.91683926,25.42768598,0.053749799,0.158005498,0.053579615,0,0.008446126,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-5,-1,-5,319.8551414,146.5093686,317.6770056,25.04953336,21.65865397,25.0198578,0.05596566,0.082597014,0.056139235,0,1.53E-05,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-5,-2,-5,330.0424421,145.1864004,328.6453809,25.18569792,21.61925938,25.16727533,0.055100846,0.082871109,0.055200665,0,7.63E-06,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-5,-3,-5,336.6540396,135.3465092,335.9880892,25.2718383,21.31447059,25.26323882,0.054560407,0.085739222,0.054598015,0,0,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-5,-4,-5,340.8357326,120.6966251,340.8110864,25.32545119,20.81695127,25.32513714,0.054226511,0.090707001,0.054212687,0,0,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-5,-5,-5,343.4248548,104.3587437,343.9410803,25.35831723,20.18528842,25.36484051,0.05402266,0.097457563,0.053966876,0,0,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-5,-6,-5,344.9961795,88.32813081,345.9577199,25.37814286,19.4609904,25.39023026,0.053899917,0.105824112,0.053810201,0,6.87E-05,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-5,-7,-5,345.9291966,73.64922313,347.2519793,25.38987218,18.6716817,25.4064473,0.05382731,0.115751634,0.053710315,0,0.000244152,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-5,-8,-5,346.4681988,60.74968516,348.0813601,25.39663378,17.83544032,25.41680767,0.053785396,0.127262898,0.053646558,0,0.000961348,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-5,-9,-5,346.7677091,49.70809065,348.6129815,25.40038649,16.96427082,25.42343555,0.053762058,0.140433231,0.053605777,0,0.002823005,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-6,10,-6,20.73125944,0.422135687,20.71441245,13.16625687,-3.745479318,13.16272619,0.214543789,0.840912939,0.214629304,0,0.874139746,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-6,5,-6,131.8760372,31.80516182,130.1966342,21.20165888,15.02497609,21.14599757,0.086852645,0.17655408,0.087388418,0,0.034280439,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-6,6,-6,98.23544583,20.43121138,97.20959495,19.9226822,13.10294117,19.87709134,0.100472517,0.218506386,0.100981496,0,0.078593991,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-6,7,-6,69.8734625,12.89925479,69.33849947,18.44312265,11.10564621,18.40974439,0.118857682,0.27136803,0.119299008,0,0.155677292,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-6,8,-6,47.86911624,8.016061483,47.63320428,16.8005541,9.039610396,16.77909797,0.143106552,0.336935753,0.143448587,0,0.268132086,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-6,9,-6,31.85786654,0.560046019,31.77380669,15.03216689,-2.517762858,15.02069249,0.174497887,0.8024399,0.17472022,0,0.847054156,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-4,-10,-4,358.9937237,37.18418626,363.9824761,25.55086856,15.70358282,25.61080475,0.052842339,0.161831213,0.052470425,0,0.010887644,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-4,-6,-4,357.0312284,79.43124471,360.5953666,25.52706204,18.99991368,25.57020142,0.052987471,0.11152155,0.052715101,0,0.000251782,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-4,-7,-4,357.9954517,64.19127742,362.0453658,25.53877509,18.07476018,25.58762993,0.052916208,0.123863375,0.052609998,0,0.000793493,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-4,-8,-4,358.5448993,56.37988555,362.9821509,25.54543549,17.5112419,25.5988527,0.05287563,0.132019514,0.052542394,0,0.001747211,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-4,-9,-4,358.8436182,46.73216007,363.5885174,25.54905227,16.69615856,25.60610159,0.05285352,0.144744666,0.052498747,0,0.004318435,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-5,0,-5,304.6821114,136.823827,301.7577417,24.83846957,21.36161734,24.79658421,0.057332599,0.085580802,0.057591005,0,5.34E-05,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-5,10,-5,20.91127388,0.4221056,20.86780805,13.2038049,-3.74578886,13.19476833,0.213660314,0.84091727,0.213874345,0,0.874086338,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-5,1,-5,283.1014151,117.1152758,279.6014809,24.5194204,20.68613545,24.46539467,0.05946198,0.092601648,0.059813607,0,0.000366228,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-5,2,-5,254.251529,92.06525891,250.509401,24.05263573,19.64095779,23.98824028,0.06271998,0.104488817,0.0631623,0,0.001266537,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-5,3,-5,218.6425942,67.32174919,215.1084396,23.39734772,18.28155392,23.3265745,0.067595874,0.1221101,0.068124847,0,0.005035631,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-5,4,-5,178.7141028,46.59963556,175.7887101,22.52158825,16.6838252,22.44990979,0.074706163,0.14643553,0.075302111,0,0.014519402,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-5,5,-5,138.4373251,31.02929458,136.3316953,21.41253199,14.91771902,21.34596835,0.08478519,0.178631253,0.085415859,0,0.036432027,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-5,6,-5,101.8855294,20.10988855,100.5697674,20.08112506,13.03409664,20.02467446,0.098673697,0.220123035,0.099297479,0,0.080875284,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-5,7,-5,71.73928238,12.772183,71.02247126,18.55757028,11.06265132,18.5139578,0.117322329,0.272584699,0.117894737,0,0.158607114,0
10000000000,64000000000,10000000000,OOK+16QAM+OOK,-1.5E+11,0,1.5E+11,-5,8,-5,48.76245486,0.680265412,48.42117194,16.88085561,-1.673216104,16.85035296,0.141815104,0.772750832,0.14229869,0,0.828674103,0
